🇨🇳央视频道🇨🇳,#genre#
CCTV4,http://mail.petzhu.top:7000/rtp/239.254.200.190:6307
CCTV4,http://14.212.185.27:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://223.159.8.219:8099/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,https://live.goodiptv.club/api/bestv.php?id=cctv4hd8m/8000000
CCTV4,http://121.57.45.75:8888/udp/239.29.1.144:5000
CCTV4,http://14.121.146.11:30001/udp/239.77.1.166:5146
CCTV4,http://14.121.146.11:30001/udp/239.77.1.163:5146
CCTV4,http://113.110.72.52:808/hls/58/index.m3u8
CCTV4,http://113.57.103.216:9000/tsfile/live/0004_1.m3u8
CCTV4,http://mdxgh.tpddns.cn:88/mdxgh/cctv4
CCTV4,http://183.0.186.131:9900/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://1b6467f415.iok.la:9931/tsfile/live/1023_1.m3u8
CCTV4,http://61.184.128.243:1111/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8
CCTV5,https://node1.olelive.com:6443/live/CCTV5HD/hls.m3u8?token=93742ae45d857eb76d5fde4280c09546
CCTV5,http://223.72.19.116:4022/rtp/239.3.1.173:8001
CCTV5,http://111.14.181.15:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://113.57.103.216:9000/tsfile/live/0005_1.m3u8
CCTV5,http://14.212.185.27:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://36.249.151.138:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://14.121.146.11:30001/udp/239.77.1.31:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.0.87:5146
CCTV5,http://14.121.146.11:554/udp/239.77.0.87:5146
CCTV5,http://14.121.146.11:554/udp/239.77.0.177:5146
CCTV5,http://alvin.ergotron.net:8000/udp/239.77.0.170:5146
CCTV5,http://14.121.146.11:30001/udp/239.77.0.177:5146
CCTV5,http://113.206.114.34:8005/udp/225.0.4.143:7980
CCTV5,http://14.121.146.11:30001/udp/239.77.0.170:5146
CCTV5,http://221.217.54.227:4022/rtp/239.3.1.130:8004
CCTV5,http://118.254.201.216:8888/udp/239.76.253.168:9000
CCTV5,http://14.121.146.11:554/udp/239.77.1.31:5146
CCTV5,http://202.102.201.244:40022/rtp/238.1.78.171:7240
CCTV5,http://118.254.201.216:8888/udp/239.76.246.168:1234
CCTV5,http://122.224.232.218:8888/rtp/233.50.201.197:5140
CCTV5,http://118.254.201.216:8888/udp/239.76.253.155:9000
CCTV5,http://113.101.119.76:808/hls/118/index.m3u8
CCTV5,http://223.10.25.194:8083/udp/239.1.1.12:8012
CCTV5,http://223.10.25.194:8083/udp/239.1.1.11:8011
CCTV5,http://113.101.119.76:808/hls/10/index.m3u8
CCTV5,http://171.118.223.183:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://27.10.72.127:8001/udp/225.0.4.143:7980
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://113.110.72.52:808/hls/10/index.m3u8
CCTV5,http://113.206.114.34:8005/udp/225.0.4.73:7980
CCTV5,http://125.76.177.115:8888/rtp/239.112.205.222:5140
CCTV5,http://27.10.72.127:8003/udp/225.0.4.143:7980
CCTV5,http://183.92.4.163:4000/udp/228.0.0.112:6108
CCTV5,http://60.220.167.244:8083/rtp/226.0.2.168:9256
CCTV5,http://60.220.167.244:8083/rtp/226.0.2.209:9584
CCTV5,http://27.10.72.127:8002/udp/225.0.4.73:7980
CCTV5,http://223.10.25.194:8082/udp/239.1.1.12:8012
CCTV5,http://221.217.54.227:4022/rtp/239.3.1.173:8001
CCTV5,http://124.228.160.94:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://223.159.8.219:8099/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://118.254.201.216:8888/udp/239.76.246.155:1234
CCTV5,http://121.57.45.75:8888/udp/239.29.1.134:5000
CCTV5,http://171.116.192.232:8082/rtp/226.0.2.168:9256
CCTV5,http://171.8.246.164:808/hls/5/index.m3u8
CCTV5,http://124.228.160.94:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://36.249.151.138:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://106.59.3.3:55555/udp/239.200.200.20:9016
CCTV5,http://223.10.57.255:8085/udp/239.1.1.12:8012
CCTV5,http://1.202.9.192:8888/udp/225.1.8.93:8000
CCTV5,http://223.10.57.255:8085/udp/239.1.1.11:8011
CCTV5,http://111.126.95.74:808/hls/105/index.m3u8
CCTV5,http://171.116.192.232:8085/rtp/226.0.2.168:9256
CCTV5,http://121.57.45.75:8888/udp/239.29.1.10:5001
CCTV5,http://221.213.92.209:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://iku.sunnyli.link:4144/udp/239.252.219.236:5140
CCTV5,http://171.116.192.232:8085/rtp/226.0.2.209:9584
CCTV5,http://171.116.192.232:8082/rtp/226.0.2.209:9584
CCTV5,http://223.10.25.194:8084/udp/239.1.1.12:8012
CCTV5,http://27.10.72.127:8001/udp/225.0.4.73:7980
CCTV5,http://223.10.25.194:8084/udp/239.1.1.11:8011
CCTV5,http://cdn.jdshipin.com:8880/ysp.php?id=cctv5
CCTV5,http://iku.sunnyli.link:4144/udp/239.252.219.198:5140
CCTV5,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5,http://116.116.119.83:9999/udp/239.125.1.57:5000
CCTV5,http://dms.yryyj.site:8188/udp/239.76.246.155:1234
CCTV5,http://27.10.72.127:8003/udp/225.0.4.73:7980
CCTV5,http://116.116.119.83:9999/udp/239.125.2.54:4120
CCTV5,http://120.234.5.29:6000/udp/239.20.0.30:3284
CCTV5,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://home.huaz.site:4000/udp/239.21.2.46:5002
CCTV5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5,https://live.goodiptv.club/api/bestv.php?id=cctv58m/8000000
CCTV5,http://opdf.top:8088/udp/239.81.0.232:4056
CCTV5,http://mail.petzhu.top:7000/rtp/239.254.201.153:7206
CCTV5,http://webmail.axxe.top:4022/rtp/239.3.1.173:8001
CCTV5,http://113.110.72.52:8090/hls/10/index.m3u8
CCTV5,http://113.110.72.52:808/hls/118/index.m3u8
CCTV5,http://14.212.185.27:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://202.102.201.244:40022/rtp/238.1.78.237:7768
CCTV5,http://218.3.138.25:1111/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://223.10.25.194:8082/udp/239.1.1.11:8011
CCTV5,http://59.48.75.130:3052/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://mdxgh.tpddns.cn:88/mdxgh/cctv5
CCTV5,http://ygbh.live/migu.php?id=cctv5
CCTV5,http://1b6467f415.iok.la:9931/tsfile/live/1024_1.m3u8
CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV5+,https://node1.olelive.com:6443/live/CCTV5PHD/hls.m3u8
CCTV5+,https://node1.olelive.com:6443/live/CCTV5PHD/hls.m3u8
CCTV5+,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://223.72.19.116:4022/rtp/239.3.1.130:8004
CCTV5+,http://218.241.192.50:8808/rtp/239.3.1.130:8004
CCTV5+,http://120.7.86.46:808/hls/16/index.m3u8
CCTV5+,http://dms.yryyj.site:8188/udp/239.76.246.168:1234
CCTV5+,http://125.76.177.115:8888/rtp/239.111.205.13:5140
CCTV5+,http://1.24.190.98:10080/hls/16/index.m3u8
CCTV5+,http://124.228.160.94:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://124.228.160.94:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://36.249.151.138:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://iku.sunnyli.link:4144/udp/239.252.219.72:5140
CCTV5+,http://36.249.151.138:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://120.234.5.29:6000/udp/239.20.0.203:2204
CCTV5+,http://cdn.jdshipin.com:8880/ysp.php?id=cctv5p
CCTV5+,http://home.huaz.site:4000/udp/239.21.1.142:5002
CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV5+,http://mail.petzhu.top:7000/rtp/239.254.200.46:8004
CCTV5+,http://kms.erfiy.com:8884/udp/225.0.4.73:7980
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://122.224.232.218:8888/rtp/233.50.201.220:5140
CCTV5+,https://live.goodiptv.club/api/bestv.php?id=cctv5phd8m/8000000
CCTV5+,http://webmail.axxe.top:4022/rtp/239.3.1.130:8004
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,https://live.goodiptv.club/api/bestv.php?id=cctv6hd8m/8000000
CCTV6,http://223.72.19.116:4022/rtp/239.3.1.174:8001
CCTV6,http://14.121.146.11:554/udp/239.77.0.178:5146
CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.3.138.25:1111/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://122.224.232.218:8888/rtp/233.50.201.198:5140
CCTV6,http://14.212.185.27:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://113.101.119.76:808/hls/119/index.m3u8
CCTV6,http://113.110.72.52:8090/hls/119/index.m3u8
CCTV6,http://14.121.146.11:554/udp/239.77.0.171:5146
CCTV6,http://221.217.54.227:4022/rtp/239.3.1.174:8001
CCTV6,http://118.254.201.216:8888/udp/239.76.246.156:1234
CCTV6,http://111.14.181.15:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://14.121.146.11:30001/udp/239.77.0.178:5146
CCTV6,http://202.102.201.244:40022/rtp/238.1.78.172:7248
CCTV6,http://118.254.201.216:8888/udp/239.76.253.156:9000
CCTV6,http://218.241.192.50:8808/rtp/239.3.1.174:8001
CCTV6,http://113.110.72.52:808/hls/119/index.m3u8
CCTV6,http://iku.sunnyli.link:4144/udp/239.252.219.237:5140
CCTV6,http://27.10.72.127:8002/udp/225.0.4.144:7980
CCTV6,http://113.206.114.34:8005/udp/225.0.4.144:7980
CCTV6,http://27.10.72.127:8003/udp/225.0.4.144:7980
CCTV6,http://223.10.25.194:8083/udp/239.1.1.13:8013
CCTV6,http://171.8.246.164:808/hls/6/index.m3u8
CCTV6,http://124.228.160.94:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://183.92.4.163:4000/udp/228.0.0.157:7157
CCTV6,http://123.138.216.44:9902/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://223.10.25.194:8082/udp/239.1.1.13:8013
CCTV6,http://1.202.9.192:8888/udp/225.1.8.90:8000
CCTV6,http://60.220.167.244:8083/rtp/226.0.2.210:9592
CCTV6,http://125.76.177.115:8888/rtp/239.112.205.223:5140
CCTV6,http://223.159.8.219:8099/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://221.213.92.209:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://223.10.57.255:8085/udp/239.1.1.13:8013
CCTV6,http://106.59.3.3:55555/udp/239.200.200.21:9020
CCTV6,http://124.228.160.94:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://220.164.192.48:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://171.118.223.183:9999/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://121.57.45.75:8888/udp/239.29.1.135:5000
CCTV6,http://iku.sunnyli.link:4144/udp/239.252.220.195:5140
